date,open,high,low,close,volume
2017-01-13T03:10:00.000Z,786.13,789.36,781.39,785.16,84516
2017-01-13T03:15:00.000Z,785.16,786.29,783.1,783.1,66951
2017-01-13T03:20:00.000Z,783.1,786.14,785.0,786.14,11606
2017-01-13T03:25:00.000Z,786.14,787.43,785.99,787.31,8168
2017-01-13T03:30:00.000Z,787.31,786.1,785.98,785.98,2934
2017-01-13T03:35:00.000Z,785.98,788.21,784.43,786.47,34084
2017-01-13T03:40:00.000Z,786.47,787.48,786.43,787.01,8064
2017-01-13T03:45:00.000Z,787.01,787.0,783.1,783.99,60918
2017-01-13T03:50:00.000Z,783.99,784.53,776.09,778.0,132624
2017-01-13T03:55:00.000Z,778.0,778.01,771.0,773.24,151138
2017-01-13T04:00:00.000Z,773.24,773.23,765.0,768.67,164263
2017-01-13T04:05:00.000Z,768.67,770.34,752.91,765.08,370380
2017-01-13T04:10:00.000Z,765.08,769.15,763.92,766.3,42195
2017-01-13T04:15:00.000Z,766.3,770.92,766.46,766.46,35764
2017-01-13T04:20:00.000Z,766.46,777.07,764.38,772.42,205061
2017-01-13T04:25:00.000Z,772.42,776.72,769.4,771.31,199527
2017-01-13T04:30:00.000Z,771.31,774.99,771.06,774.03,62509
2017-01-13T04:35:00.000Z,774.03,774.37,768.57,774.26,50154
2017-01-13T04:40:00.000Z,774.26,774.53,769.68,772.37,40218
2017-01-13T04:45:00.000Z,772.37,773.11,769.37,770.51,33062
2017-01-13T04:50:00.000Z,770.51,771.2,770.32,770.32,3053
2017-01-13T04:55:00.000Z,770.32,773.62,769.31,769.31,26841
2017-01-13T05:00:00.000Z,769.31,772.4,769.65,771.84,39448
2017-01-13T05:05:00.000Z,771.84,771.06,762.18,762.68,72183
2017-01-13T05:10:00.000Z,762.68,768.35,759.01,768.35,58351
2017-01-13T05:15:00.000Z,768.35,767.89,763.68,767.42,46593
2017-01-13T05:20:00.000Z,767.42,769.13,766.11,768.29,188271
2017-01-13T05:25:00.000Z,768.29,769.21,767.01,769.21,93387
2017-01-13T05:30:00.000Z,769.21,772.75,766.67,772.75,74908
2017-01-13T05:35:00.000Z,772.75,777.87,769.27,774.61,256056
2017-01-13T05:40:00.000Z,774.61,774.57,770.67,772.77,35228
2017-01-13T05:45:00.000Z,772.77,777.0,770.52,772.51,223294
2017-01-13T05:50:00.000Z,772.51,773.61,770.84,771.77,33647
2017-01-13T05:55:00.000Z,771.77,779.08,771.65,776.31,37915
2017-01-13T06:00:00.000Z,776.31,782.0,775.27,781.74,159164
2017-01-13T06:05:00.000Z,781.74,783.14,778.95,779.19,118211
2017-01-13T06:10:00.000Z,779.19,780.44,775.93,775.94,53977
2017-01-13T06:15:00.000Z,775.94,782.92,777.21,779.73,82962
2017-01-13T06:20:00.000Z,779.73,781.11,779.83,781.11,32000
2017-01-13T06:25:00.000Z,781.11,780.48,779.77,780.48,6400
2017-01-13T06:30:00.000Z,780.48,776.01,775.42,776.0,1548
2017-01-13T06:35:00.000Z,776.0,776.0,775.52,775.78,19637
2017-01-13T06:40:00.000Z,775.78,775.78,775.0,775.0,28918
2017-01-13T06:45:00.000Z,775.0,776.03,776.02,776.03,8150
2017-01-13T06:50:00.000Z,776.03,778.75,777.73,778.75,1010
2017-01-13T06:55:00.000Z,778.75,778.0,777.24,777.24,7200
2017-01-13T07:00:00.000Z,777.24,778.0,777.25,778.0,8539
2017-01-13T07:05:00.000Z,778.0,780.0,777.32,777.32,8365
2017-01-13T07:10:00.000Z,777.32,778.23,778.0,778.23,2786
2017-01-13T07:15:00.000Z,778.23,778.23,778.23,778.23,0
2017-01-13T07:20:00.000Z,778.23,778.01,777.55,777.56,10169
2017-01-13T07:25:00.000Z,777.56,776.59,772.14,772.28,20052
2017-01-13T07:30:00.000Z,772.28,773.99,770.0,773.99,41678
2017-01-13T07:35:00.000Z,773.99,773.74,771.38,773.0,5878
2017-01-13T07:40:00.000Z,773.0,771.31,769.16,771.03,109495
2017-01-13T07:45:00.000Z,771.03,773.0,770.86,773.0,15850
2017-01-13T07:50:00.000Z,773.0,773.89,773.0,773.0,4310
2017-01-13T07:55:00.000Z,773.0,773.98,770.69,770.69,21407
2017-01-13T08:00:00.000Z,770.69,783.21,770.13,783.11,180317
2017-01-13T08:05:00.000Z,783.11,787.14,778.94,781.08,126296
2017-01-13T08:10:00.000Z,781.08,783.33,779.73,779.76,40274
2017-01-13T08:15:00.000Z,779.76,783.86,779.19,782.0,118365
2017-01-13T08:20:00.000Z,782.0,782.85,781.99,782.25,30740
2017-01-13T08:25:00.000Z,782.25,783.64,782.07,783.64,36113
2017-01-13T08:30:00.000Z,783.64,785.0,782.13,782.99,26824
2017-01-13T08:35:00.000Z,782.99,784.97,783.99,784.16,24426
2017-01-13T08:40:00.000Z,784.16,786.0,784.58,784.58,64064
2017-01-13T08:45:00.000Z,784.58,785.0,782.24,782.56,76996
2017-01-13T08:50:00.000Z,782.56,784.53,782.21,783.0,27073
2017-01-13T08:55:00.000Z,783.0,784.97,784.49,784.67,5000
2017-01-13T09:00:00.000Z,784.67,784.68,783.42,783.42,25290
2017-01-13T09:05:00.000Z,783.42,786.01,783.49,786.01,26000
2017-01-13T09:10:00.000Z,786.01,785.0,784.64,784.64,52
2017-01-13T09:15:00.000Z,784.64,786.72,785.0,785.01,8042
2017-01-13T09:20:00.000Z,785.01,786.19,785.5,785.51,5303
2017-01-13T09:25:00.000Z,785.51,786.0,783.92,784.9,179134
2017-01-13T09:30:00.000Z,784.9,785.09,784.93,785.01,7194
2017-01-13T09:35:00.000Z,785.01,784.51,784.35,784.35,5500
2017-01-13T09:40:00.000Z,784.35,795.09,786.71,793.99,78840
2017-01-13T09:45:00.000Z,793.99,797.51,793.9,794.79,27921
2017-01-13T09:50:00.000Z,794.79,796.9,794.22,796.65,31592
2017-01-13T09:55:00.000Z,796.65,797.35,793.06,793.27,22612
2017-01-13T10:00:00.000Z,793.27,797.28,793.7,795.66,134562
2017-01-13T10:05:00.000Z,795.66,798.81,797.27,797.9,56660
2017-01-13T10:10:00.000Z,797.9,799.88,798.15,798.18,29401
2017-01-13T10:15:00.000Z,798.18,800.12,799.06,799.06,102500
2017-01-13T10:20:00.000Z,799.06,801.25,798.3,800.34,118653
2017-01-13T10:25:00.000Z,800.34,800.75,796.37,796.37,47309
2017-01-13T10:30:00.000Z,796.37,797.71,792.56,792.56,61980
2017-01-13T10:35:00.000Z,792.56,796.65,791.99,792.92,221579
2017-01-13T10:40:00.000Z,792.92,793.49,792.03,793.15,2920
2017-01-13T10:45:00.000Z,793.15,796.11,794.0,794.81,38905
2017-01-13T10:50:00.000Z,794.81,794.81,791.63,791.63,21031
2017-01-13T10:55:00.000Z,791.63,793.87,791.44,793.87,9191
2017-01-13T11:00:00.000Z,793.87,797.37,793.18,795.36,21624
2017-01-13T11:05:00.000Z,795.36,799.16,796.69,799.16,16531
2017-01-13T11:10:00.000Z,799.16,799.16,797.15,797.15,9202
2017-01-13T11:15:00.000Z,797.15,799.55,796.5,796.81,1800
2017-01-13T11:20:00.000Z,796.81,798.04,796.81,798.04,4200
2017-01-13T11:25:00.000Z,798.04,799.8,797.92,799.31,2988
2017-01-13T11:30:00.000Z,799.31,799.42,798.27,798.28,7843
2017-01-13T11:35:00.000Z,798.28,800.94,798.75,800.0,89649
2017-01-13T11:40:00.000Z,800.0,798.56,795.55,797.55,48422
2017-01-13T11:45:00.000Z,797.55,796.02,796.02,796.02,500
2017-01-13T11:50:00.000Z,796.02,797.5,797.4,797.5,10500
2017-01-13T11:55:00.000Z,797.5,800.04,798.0,798.0,85717
2017-01-13T12:00:00.000Z,798.0,797.53,794.55,794.57,128210
2017-01-13T12:05:00.000Z,794.57,794.39,792.2,792.2,108300
2017-01-13T12:10:00.000Z,792.2,792.21,790.0,790.3,41819
2017-01-13T12:15:00.000Z,790.3,790.27,787.84,789.9,17066
2017-01-13T12:20:00.000Z,789.9,790.32,788.37,788.38,40221
2017-01-13T12:25:00.000Z,788.38,788.9,787.7,788.9,17157
2017-01-13T12:30:00.000Z,788.9,790.09,789.0,790.09,31471
2017-01-13T12:35:00.000Z,790.09,792.95,790.34,792.95,64144
2017-01-13T12:40:00.000Z,792.95,793.69,791.0,792.53,37350
2017-01-13T12:45:00.000Z,792.53,792.76,789.96,789.96,11492
2017-01-13T12:50:00.000Z,789.96,789.96,786.49,787.0,133918
2017-01-13T12:55:00.000Z,787.0,789.78,787.99,788.14,31099
2017-01-13T13:00:00.000Z,788.14,790.01,787.89,790.01,66221
2017-01-13T13:05:00.000Z,790.01,790.57,788.15,790.57,71828
2017-01-13T13:10:00.000Z,790.57,791.75,789.16,791.75,66027
2017-01-13T13:15:00.000Z,791.75,793.59,791.69,791.94,30802
2017-01-13T13:20:00.000Z,791.94,792.97,790.55,790.71,8234
2017-01-13T13:25:00.000Z,790.71,792.98,790.76,792.94,13270
2017-01-13T13:30:00.000Z,792.94,795.0,792.96,794.99,17158
2017-01-13T13:35:00.000Z,794.99,795.47,793.57,793.57,30730
2017-01-13T13:40:00.000Z,793.57,794.95,793.6,794.95,24300
2017-01-13T13:45:00.000Z,794.95,796.06,794.28,796.06,62500
2017-01-13T13:50:00.000Z,796.06,796.04,795.35,795.35,1470
2017-01-13T13:55:00.000Z,795.35,798.46,796.16,797.1,53039
2017-01-13T14:00:00.000Z,797.1,798.0,797.0,797.0,2005
2017-01-13T14:05:00.000Z,797.0,797.0,797.0,797.0,0
2017-01-13T14:10:00.000Z,797.0,794.55,794.28,794.43,3105
2017-01-13T14:15:00.000Z,794.43,793.84,793.47,793.47,501
2017-01-13T14:20:00.000Z,793.47,796.11,795.18,796.11,34000
2017-01-13T14:25:00.000Z,796.11,797.87,796.32,796.32,26282
2017-01-13T14:30:00.000Z,796.32,797.97,797.0,797.97,5783
2017-01-13T14:35:00.000Z,797.97,799.5,798.0,799.5,71443
2017-01-13T14:40:00.000Z,799.5,806.34,799.5,806.22,163576
2017-01-13T14:45:00.000Z,806.22,807.93,803.07,806.5,120007
2017-01-13T14:50:00.000Z,806.5,806.5,804.13,805.45,100342
2017-01-13T14:55:00.000Z,805.45,805.1,804.67,805.1,19900
2017-01-13T15:00:00.000Z,805.1,812.42,805.11,812.25,166805
2017-01-13T15:05:00.000Z,812.25,814.49,812.25,813.02,81638
2017-01-13T15:10:00.000Z,813.02,815.13,812.22,813.99,123480
2017-01-13T15:15:00.000Z,813.99,813.99,811.97,812.25,6460
2017-01-13T15:20:00.000Z,812.25,813.6,813.32,813.6,75700
2017-01-13T15:25:00.000Z,813.6,820.0,813.44,819.75,88528
2017-01-13T15:30:00.000Z,819.75,820.0,808.74,809.74,233306
2017-01-13T15:35:00.000Z,809.74,812.71,809.0,811.35,93111
2017-01-13T15:40:00.000Z,811.35,810.0,808.05,810.0,37031
2017-01-13T15:45:00.000Z,810.0,811.28,808.38,811.0,30269
2017-01-13T15:50:00.000Z,811.0,812.56,811.41,812.56,70600
2017-01-13T15:55:00.000Z,812.56,812.71,811.0,811.96,33962
2017-01-13T16:00:00.000Z,811.96,818.15,813.47,816.3,116433
2017-01-13T16:05:00.000Z,816.3,817.19,814.03,816.71,102645
2017-01-13T16:10:00.000Z,816.71,819.61,817.0,819.6,109275
2017-01-13T16:15:00.000Z,819.6,823.88,817.9,823.79,121670
2017-01-13T16:20:00.000Z,823.79,826.0,821.8,824.16,87125
2017-01-13T16:25:00.000Z,824.16,825.9,821.42,823.82,340717
2017-01-13T16:30:00.000Z,823.82,830.97,820.85,829.53,333625
2017-01-13T16:35:00.000Z,829.53,831.0,827.05,827.59,194441
2017-01-13T16:40:00.000Z,827.59,831.11,825.4,825.4,168678
2017-01-13T16:45:00.000Z,825.4,827.19,819.72,826.48,330272
2017-01-13T16:50:00.000Z,826.48,828.34,824.33,827.17,90071
2017-01-13T16:55:00.000Z,827.17,827.13,824.5,824.5,54480
2017-01-13T17:00:00.000Z,824.5,826.16,823.04,824.21,77600
2017-01-13T17:05:00.000Z,824.21,822.3,820.17,821.99,42923
2017-01-13T17:10:00.000Z,821.99,822.48,817.01,817.39,178593
2017-01-13T17:15:00.000Z,817.39,819.54,815.73,818.91,163244
2017-01-13T17:20:00.000Z,818.91,822.48,819.59,820.55,91910
2017-01-13T17:25:00.000Z,820.55,821.88,819.37,819.37,31242
2017-01-13T17:30:00.000Z,819.37,821.19,818.26,820.94,142588
2017-01-13T17:35:00.000Z,820.94,821.0,814.27,816.92,101342
2017-01-13T17:40:00.000Z,816.92,819.16,816.0,817.44,87250
2017-01-13T17:45:00.000Z,817.44,825.5,818.2,825.5,74752
2017-01-13T17:50:00.000Z,825.5,826.97,823.79,824.48,24975
2017-01-13T17:55:00.000Z,824.48,825.0,823.22,825.0,22796
2017-01-13T18:00:00.000Z,825.0,824.3,822.28,822.28,3601
2017-01-13T18:05:00.000Z,822.28,824.49,822.5,822.5,10767
2017-01-13T18:10:00.000Z,822.5,821.78,818.83,819.99,58574
2017-01-13T18:15:00.000Z,819.99,823.12,820.36,823.12,15650
2017-01-13T18:20:00.000Z,823.12,822.8,821.66,822.8,34389
2017-01-13T18:25:00.000Z,822.8,822.22,820.69,820.69,34000
2017-01-13T18:30:00.000Z,820.69,820.7,818.61,818.61,16450
2017-01-13T18:35:00.000Z,818.61,818.5,818.0,818.0,10050
2017-01-13T18:40:00.000Z,818.0,820.65,818.01,820.65,25145
2017-01-13T18:45:00.000Z,820.65,821.99,821.6,821.99,1897
2017-01-13T18:50:00.000Z,821.99,824.04,819.68,819.68,46175
2017-01-13T18:55:00.000Z,819.68,821.43,820.65,820.65,140
2017-01-13T19:00:00.000Z,820.65,822.26,822.21,822.26,2600
2017-01-13T19:05:00.000Z,822.26,824.5,822.26,824.5,30666
2017-01-13T19:10:00.000Z,824.5,825.0,823.16,824.89,40100
2017-01-13T19:15:00.000Z,824.89,824.01,822.63,822.79,87150
2017-01-13T19:20:00.000Z,822.79,822.01,821.35,822.01,1000
2017-01-13T19:25:00.000Z,822.01,822.54,821.76,821.76,2400
2017-01-13T19:30:00.000Z,821.76,821.75,821.11,821.11,53750
2017-01-13T19:35:00.000Z,821.11,820.95,820.06,820.06,6025
2017-01-13T19:40:00.000Z,820.06,820.01,817.57,817.67,58201
2017-01-13T19:45:00.000Z,817.67,818.99,816.3,816.3,11290
2017-01-13T19:50:00.000Z,816.3,817.0,811.48,815.57,164197
2017-01-13T19:55:00.000Z,815.57,815.54,814.5,814.5,83980
2017-01-13T20:00:00.000Z,814.5,817.0,814.81,817.0,14167
2017-01-13T20:05:00.000Z,817.0,822.3,816.99,820.56,107298
2017-01-13T20:10:00.000Z,820.56,821.23,819.93,820.03,100679
2017-01-13T20:15:00.000Z,820.03,820.2,819.4,820.2,45794
2017-01-13T20:20:00.000Z,820.2,821.29,819.41,821.29,18202
2017-01-13T20:25:00.000Z,821.29,821.0,819.66,819.66,10000
2017-01-13T20:30:00.000Z,819.66,820.56,820.38,820.38,1100
2017-01-13T20:35:00.000Z,820.38,819.41,817.98,817.98,12250
2017-01-13T20:40:00.000Z,817.98,819.42,811.82,815.14,147772
2017-01-13T20:45:00.000Z,815.14,815.15,813.01,813.15,16125
2017-01-13T20:50:00.000Z,813.15,817.5,815.0,817.5,36400
2017-01-13T20:55:00.000Z,817.5,818.67,817.6,818.32,37274
2017-01-13T21:00:00.000Z,818.32,818.26,818.06,818.06,12805
2017-01-13T21:05:00.000Z,818.06,820.97,818.76,820.97,44000
2017-01-13T21:10:00.000Z,820.97,824.0,819.06,824.0,75111
2017-01-13T21:15:00.000Z,824.0,828.46,824.0,826.01,136516
2017-01-13T21:20:00.000Z,826.01,828.11,826.02,828.1,88135
2017-01-13T21:25:00.000Z,828.1,829.68,821.45,821.45,202644
2017-01-13T21:30:00.000Z,821.45,825.0,821.2,821.22,76686
2017-01-13T21:35:00.000Z,821.22,827.62,821.23,826.43,74735
2017-01-13T21:40:00.000Z,826.43,827.22,825.42,827.22,41767
2017-01-13T21:45:00.000Z,827.22,827.22,824.81,826.76,27500
2017-01-13T21:50:00.000Z,826.76,826.38,824.0,824.02,24245
2017-01-13T21:55:00.000Z,824.02,825.96,824.01,825.95,32700
2017-01-13T22:00:00.000Z,825.95,825.41,825.13,825.13,18337
2017-01-13T22:05:00.000Z,825.13,825.38,825.26,825.38,72
2017-01-13T22:10:00.000Z,825.38,829.94,824.88,829.0,73613
2017-01-13T22:15:00.000Z,829.0,830.0,827.29,829.48,96614
2017-01-13T22:20:00.000Z,829.48,829.98,825.0,826.0,160182
2017-01-13T22:25:00.000Z,826.0,826.4,822.54,822.54,96483
2017-01-13T22:30:00.000Z,822.54,825.46,822.53,825.46,25082
2017-01-13T22:35:00.000Z,825.46,825.0,823.65,823.65,45953
2017-01-13T22:40:00.000Z,823.65,824.0,817.68,822.1,238879
2017-01-13T22:45:00.000Z,822.1,822.99,821.88,822.99,2159
2017-01-13T22:50:00.000Z,822.99,823.16,816.77,817.0,91960
2017-01-13T22:55:00.000Z,817.0,819.74,817.12,819.74,41500
2017-01-13T23:00:00.000Z,819.74,818.64,816.41,816.73,23800
2017-01-13T23:05:00.000Z,816.73,819.53,816.2,818.0,120110
2017-01-13T23:10:00.000Z,818.0,822.05,819.35,821.99,59343
2017-01-13T23:15:00.000Z,821.99,821.0,819.88,820.99,18230
2017-01-13T23:20:00.000Z,820.99,822.52,820.98,822.5,18500
2017-01-13T23:25:00.000Z,822.5,822.5,822.5,822.5,5000
2017-01-13T23:30:00.000Z,822.5,822.44,819.6,819.95,36050
2017-01-13T23:35:00.000Z,819.95,819.95,819.35,819.36,5547
2017-01-13T23:40:00.000Z,819.36,820.7,818.77,820.7,13300
2017-01-13T23:45:00.000Z,820.7,821.19,819.27,820.09,136650
2017-01-13T23:50:00.000Z,820.09,818.65,818.53,818.53,10000
2017-01-13T23:55:00.000Z,818.53,822.3,820.86,822.3,31350
2017-01-14T00:00:00.000Z,822.3,825.38,822.36,825.38,30550
2017-01-14T00:05:00.000Z,825.38,829.99,826.29,829.85,87086
2017-01-14T00:10:00.000Z,829.85,832.8,829.04,829.25,229627
2017-01-14T00:15:00.000Z,829.25,831.2,826.86,828.01,95905
2017-01-14T00:20:00.000Z,828.01,828.63,824.58,825.93,96004
2017-01-14T00:25:00.000Z,825.93,828.81,826.19,826.19,52940
2017-01-14T00:30:00.000Z,826.19,829.21,826.1,827.88,80012
2017-01-14T00:35:00.000Z,827.88,833.17,827.76,831.77,107919
2017-01-14T00:40:00.000Z,831.77,835.0,831.49,834.12,74409
2017-01-14T00:45:00.000Z,834.12,834.54,830.62,830.62,132021
2017-01-14T00:50:00.000Z,830.62,832.43,828.66,832.43,34244
2017-01-14T00:55:00.000Z,832.43,831.35,829.2,829.99,111362
2017-01-14T01:00:00.000Z,829.99,831.47,828.98,829.09,64954
2017-01-14T01:05:00.000Z,829.09,829.26,826.91,827.6,92941
2017-01-14T01:10:00.000Z,827.6,826.76,821.09,825.53,285326
2017-01-14T01:15:00.000Z,825.53,829.85,826.46,829.85,149200
2017-01-14T01:20:00.000Z,829.85,830.0,826.84,826.84,140643
2017-01-14T01:25:00.000Z,826.84,828.48,827.06,828.37,75854
2017-01-14T01:30:00.000Z,828.37,828.99,827.01,828.5,37830
2017-01-14T01:35:00.000Z,828.5,829.6,828.5,829.6,21600
2017-01-14T01:40:00.000Z,829.6,829.99,829.8,829.91,5517
2017-01-14T01:45:00.000Z,829.91,835.1,830.0,834.97,129522
2017-01-14T01:50:00.000Z,834.97,834.97,833.02,833.99,81144
2017-01-14T01:55:00.000Z,833.99,835.0,833.92,833.99,37860
2017-01-14T02:00:00.000Z,833.99,834.01,832.67,832.72,36339
2017-01-14T02:05:00.000Z,832.72,834.23,832.46,832.46,23942
2017-01-14T02:10:00.000Z,832.46,833.53,832.49,833.53,1654
2017-01-14T02:15:00.000Z,833.53,834.03,832.94,832.94,103707
2017-01-14T02:20:00.000Z,832.94,834.15,830.01,830.01,65868
2017-01-14T02:25:00.000Z,830.01,831.52,828.28,829.53,63519
2017-01-14T02:30:00.000Z,829.53,828.82,821.64,822.63,176189
2017-01-14T02:35:00.000Z,822.63,826.87,822.44,822.44,112395
2017-01-14T02:40:00.000Z,822.44,826.05,818.74,824.37,157708
2017-01-14T02:45:00.000Z,824.37,824.48,824.38,824.48,5
2017-01-14T02:50:00.000Z,824.48,826.18,822.95,822.95,13400
2017-01-14T02:55:00.000Z,822.95,822.71,818.03,821.0,222880
2017-01-14T03:00:00.000Z,821.0,820.95,813.02,814.0,295730
2017-01-14T03:05:00.000Z,814.0,816.7,812.5,815.47,120703
2017-01-14T03:10:00.000Z,815.47,816.78,815.0,815.0,70432
2017-01-14T03:15:00.000Z,815.0,816.07,814.0,814.35,24516
2017-01-14T03:20:00.000Z,814.35,815.39,811.94,815.27,58875
2017-01-14T03:25:00.000Z,815.27,814.92,812.77,813.2,16353
2017-01-14T03:30:00.000Z,813.2,819.23,814.0,818.9,111623
2017-01-14T03:35:00.000Z,818.9,820.79,818.89,820.0,46049
2017-01-14T03:40:00.000Z,820.0,820.0,819.0,819.95,5485
2017-01-14T03:45:00.000Z,819.95,819.21,818.72,818.72,56936
2017-01-14T03:50:00.000Z,818.72,819.0,807.31,811.83,368949
2017-01-14T03:55:00.000Z,811.83,813.86,810.98,813.64,113970
2017-01-14T04:00:00.000Z,813.64,815.14,812.0,815.14,113109
2017-01-14T04:05:00.000Z,815.14,817.35,814.81,816.99,70447
2017-01-14T04:10:00.000Z,816.99,817.0,815.05,817.0,4429
2017-01-14T04:15:00.000Z,817.0,817.0,816.3,816.3,2396
2017-01-14T04:20:00.000Z,816.3,816.3,816.1,816.2,887
2017-01-14T04:25:00.000Z,816.2,818.68,817.0,817.99,1554
2017-01-14T04:30:00.000Z,817.99,816.78,813.11,813.11,34301
2017-01-14T04:35:00.000Z,813.11,815.42,814.97,815.42,55000
2017-01-14T04:40:00.000Z,815.42,815.81,815.4,815.81,18200
2017-01-14T04:45:00.000Z,815.81,818.56,817.11,817.11,89717
2017-01-14T04:50:00.000Z,817.11,817.58,817.49,817.49,2413
2017-01-14T04:55:00.000Z,817.49,818.86,816.34,816.34,64832
2017-01-14T05:00:00.000Z,816.34,818.79,816.77,817.43,25675
2017-01-14T05:05:00.000Z,817.43,818.94,816.83,816.83,46486
2017-01-14T05:10:00.000Z,816.83,818.79,817.82,817.82,33352
2017-01-14T05:15:00.000Z,817.82,819.0,818.0,819.0,8900
2017-01-14T05:20:00.000Z,819.0,818.59,816.69,816.69,53675
2017-01-14T05:25:00.000Z,816.69,816.69,816.69,816.69,0
2017-01-14T05:30:00.000Z,816.69,818.0,817.95,818.0,200
2017-01-14T05:35:00.000Z,818.0,818.24,815.82,815.82,32055
2017-01-14T05:40:00.000Z,815.82,816.06,816.06,816.06,500
2017-01-14T05:45:00.000Z,816.06,816.06,816.06,816.06,0
2017-01-14T05:50:00.000Z,816.06,816.75,816.59,816.59,286
2017-01-14T05:55:00.000Z,816.59,817.79,816.69,817.79,2700
2017-01-14T06:00:00.000Z,817.79,818.07,816.45,816.45,20800
2017-01-14T06:05:00.000Z,816.45,816.45,815.27,815.56,31128
2017-01-14T06:10:00.000Z,815.56,817.07,814.83,814.83,35028
2017-01-14T06:15:00.000Z,814.83,816.4,814.05,816.4,40100
2017-01-14T06:20:00.000Z,816.4,816.75,814.67,816.75,16000
2017-01-14T06:25:00.000Z,816.75,815.53,814.06,814.06,5007
2017-01-14T06:30:00.000Z,814.06,815.88,814.75,815.88,6000
2017-01-14T06:35:00.000Z,815.88,817.13,816.98,817.13,8800
2017-01-14T06:40:00.000Z,817.13,817.13,817.13,817.13,300
2017-01-14T06:45:00.000Z,817.13,817.13,815.99,816.0,7000
2017-01-14T06:50:00.000Z,816.0,816.12,816.02,816.02,5500
2017-01-14T06:55:00.000Z,816.02,816.94,816.31,816.31,62127
2017-01-14T07:00:00.000Z,816.31,817.13,816.04,817.13,5500
2017-01-14T07:05:00.000Z,817.13,817.66,816.74,816.74,18450
2017-01-14T07:10:00.000Z,816.74,817.28,816.56,817.28,15160
2017-01-14T07:15:00.000Z,817.28,816.25,815.1,815.1,21000
2017-01-14T07:20:00.000Z,815.1,815.1,815.1,815.1,0
2017-01-14T07:25:00.000Z,815.1,815.1,815.1,815.1,0
2017-01-14T07:30:00.000Z,815.1,815.1,815.1,815.1,0
2017-01-14T07:35:00.000Z,815.1,817.21,817.12,817.19,4870
2017-01-14T07:40:00.000Z,817.19,817.88,817.2,817.88,44851
2017-01-14T07:45:00.000Z,817.88,817.37,816.34,817.37,3977
2017-01-14T07:50:00.000Z,817.37,817.37,817.37,817.37,0
2017-01-14T07:55:00.000Z,817.37,817.41,817.35,817.41,357
2017-01-14T08:00:00.000Z,817.41,817.5,816.46,816.46,29438
2017-01-14T08:05:00.000Z,816.46,818.46,816.79,818.46,19772
2017-01-14T08:10:00.000Z,818.46,817.17,817.05,817.17,15038
2017-01-14T08:15:00.000Z,817.17,817.26,816.7,816.7,15454
2017-01-14T08:20:00.000Z,816.7,816.75,816.75,816.75,139
2017-01-14T08:25:00.000Z,816.75,819.44,816.75,819.44,58135
2017-01-14T08:30:00.000Z,819.44,821.65,819.51,821.62,23620
2017-01-14T08:35:00.000Z,821.62,821.9,820.83,820.83,16253
2017-01-14T08:40:00.000Z,820.83,823.68,821.5,823.68,94809
2017-01-14T08:45:00.000Z,823.68,824.8,823.44,824.74,21385
2017-01-14T08:50:00.000Z,824.74,826.0,823.99,824.3,101734
2017-01-14T08:55:00.000Z,824.3,828.79,824.37,827.02,33871
2017-01-14T09:00:00.000Z,827.02,827.52,826.14,827.52,82718
2017-01-14T09:05:00.000Z,827.52,828.73,827.5,828.73,24404
2017-01-14T09:10:00.000Z,828.73,828.9,827.5,827.5,51603
2017-01-14T09:15:00.000Z,827.5,827.65,826.49,827.65,63761
2017-01-14T09:20:00.000Z,827.65,827.5,825.0,825.08,7536
2017-01-14T09:25:00.000Z,825.08,825.2,823.9,824.94,23586
2017-01-14T09:30:00.000Z,824.94,824.96,824.96,824.96,200
2017-01-14T09:35:00.000Z,824.96,825.37,824.96,825.1,1424
2017-01-14T09:40:00.000Z,825.1,824.95,823.93,824.5,4059
2017-01-14T09:45:00.000Z,824.5,824.92,823.93,824.92,10230
2017-01-14T09:50:00.000Z,824.92,825.0,824.36,825.0,4020
2017-01-14T09:55:00.000Z,825.0,826.95,825.35,825.35,21369
2017-01-14T10:00:00.000Z,825.35,825.3,823.88,824.13,18190
2017-01-14T10:05:00.000Z,824.13,823.91,823.91,823.91,600
2017-01-14T10:10:00.000Z,823.91,824.03,822.43,822.45,34935
2017-01-14T10:15:00.000Z,822.45,822.6,821.5,821.5,9945
2017-01-14T10:20:00.000Z,821.5,822.0,821.53,822.0,503
2017-01-14T10:25:00.000Z,822.0,823.91,822.0,823.91,31832
2017-01-14T10:30:00.000Z,823.91,824.2,824.15,824.2,501
2017-01-14T10:35:00.000Z,824.2,824.57,824.12,824.57,6379
2017-01-14T10:40:00.000Z,824.57,825.0,824.3,824.3,448
2017-01-14T10:45:00.000Z,824.3,824.0,823.55,823.55,500
2017-01-14T10:50:00.000Z,823.55,824.91,824.82,824.91,10000
2017-01-14T10:55:00.000Z,824.91,824.91,824.91,824.91,0
2017-01-14T11:00:00.000Z,824.91,824.74,824.42,824.74,2370
2017-01-14T11:05:00.000Z,824.74,824.74,824.74,824.74,0
2017-01-14T11:10:00.000Z,824.74,825.0,824.51,824.87,9230
2017-01-14T11:15:00.000Z,824.87,828.49,824.81,828.49,152480
2017-01-14T11:20:00.000Z,828.49,828.79,828.19,828.19,15165
2017-01-14T11:25:00.000Z,828.19,828.68,828.0,828.6,31050
2017-01-14T11:30:00.000Z,828.6,829.54,828.9,829.54,8100
